#n_l	theta_0	probability

1.45111	-6.58638e-05	3.71079e-08
1.45212	-6.58638e-05	0.00123362
1.45313	-6.58638e-05	0.000983041
1.45414	-6.58638e-05	0.232019
1.45514	-6.58638e-05	37.8007
1.45615	-6.58638e-05	0.367963
1.45716	-6.58638e-05	2281.6
1.45817	-6.58638e-05	4.54256
1.45918	-6.58638e-05	4909.91
1.46018	-6.58638e-05	9.16683
1.46119	-6.58638e-05	13710.8
1.4622	-6.58638e-05	2964.94
1.46321	-6.58638e-05	21106.8
1.46422	-6.58638e-05	3839.12
1.46522	-6.58638e-05	102798
1.46623	-6.58638e-05	60296.4
1.46724	-6.58638e-05	4875.22
1.46825	-6.58638e-05	82448.4
1.46926	-6.58638e-05	3025.93
1.47026	-6.58638e-05	356836
1.47127	-6.58638e-05	2777.67
1.47228	-6.58638e-05	83055.7
