#gamma	N_0	probability

2.69086e-05	0.68527	0
2.69096e-05	0.68527	0
2.69107e-05	0.68527	0
2.69117e-05	0.68527	0
2.69128e-05	0.68527	0
2.69138e-05	0.68527	0
2.69149e-05	0.68527	0
2.69159e-05	0.68527	0
2.6917e-05	0.68527	0
2.6918e-05	0.68527	0
2.69191e-05	0.68527	0
2.69201e-05	0.68527	0
2.69212e-05	0.68527	0
2.69222e-05	0.68527	0
2.69233e-05	0.68527	0
2.69243e-05	0.68527	0
2.69254e-05	0.68527	0
2.69264e-05	0.68527	0
2.69275e-05	0.68527	0
2.69285e-05	0.68527	0
2.69296e-05	0.68527	0
2.69306e-05	0.68527	0
2.69317e-05	0.68527	0
2.69327e-05	0.68527	0
2.69338e-05	0.68527	0
2.69348e-05	0.68527	0
2.69359e-05	0.68527	0
2.69369e-05	0.68527	0
2.6938e-05	0.68527	0
2.6939e-05	0.68527	0
2.69401e-05	0.68527	0
2.69411e-05	0.68527	0
2.69422e-05	0.68527	0
2.69432e-05	0.68527	0
2.69443e-05	0.68527	0
2.68403e-05	0.68605	67217.7
2.68414e-05	0.68605	69963.7
2.68424e-05	0.68605	70874.5
2.68435e-05	0.68605	51571.8
2.68445e-05	0.68605	59208
2.68456e-05	0.68605	69519.2
2.68466e-05	0.68605	83900.1
2.68477e-05	0.68605	111754
2.68487e-05	0.68605	167295
2.68498e-05	0.68605	239533
2.68508e-05	0.68605	374460
2.68519e-05	0.68605	1.04123e+06
2.68529e-05	0.68605	1.59379e+06
2.6854e-05	0.68605	1.91384e+06
2.6855e-05	0.68605	3.07236e+06
2.68561e-05	0.68605	5.15765e+06
2.68571e-05	0.68605	5.38666e+06
2.68582e-05	0.68605	5.70263e+06
2.68592e-05	0.68605	6.0048e+06
2.68603e-05	0.68605	7.90923e+06
2.68613e-05	0.68605	8.78504e+06
2.68624e-05	0.68605	8.42158e+06
2.68634e-05	0.68605	7.73645e+06
2.68645e-05	0.68605	6.9509e+06
2.68655e-05	0.68605	5.9511e+06
2.68666e-05	0.68605	5.35301e+06
2.68676e-05	0.68605	4.38281e+06
2.68687e-05	0.68605	2.70688e+06
2.68697e-05	0.68605	2.49205e+06
2.68708e-05	0.68605	1.58073e+06
2.68718e-05	0.68605	807433
2.68729e-05	0.68605	892422
2.68739e-05	0.68605	607390
2.6875e-05	0.68605	469157
2.6876e-05	0.68605	391672
2.68771e-05	0.68605	275259
2.68781e-05	0.68605	206998
2.68792e-05	0.68605	173015
2.68802e-05	0.68605	133985
2.68813e-05	0.68605	69615.5
2.68823e-05	0.68605	32602.6
2.68834e-05	0.68605	26688.7
