#gamma	N_0	probability

2.65348e-05	0.29726	4.91109e+07
2.65471e-05	0.29726	2.80233e+07
2.65594e-05	0.29726	7.49543e+06
2.65717e-05	0.29726	25050.6
2.65839e-05	0.29726	351625
2.65962e-05	0.29726	991996
2.66085e-05	0.29726	331972
2.66208e-05	0.29726	450868
2.6633e-05	0.29726	1.39614e+06
2.66453e-05	0.29726	8.50532e+06
2.66576e-05	0.29726	8.01576e+07
2.66699e-05	0.29726	9.35143e+07
2.66821e-05	0.29726	8.21719e+07
2.66944e-05	0.29726	59540
2.67067e-05	0.29726	274927
2.6719e-05	0.29726	1.06274e+06
2.67312e-05	0.29726	743020
2.67435e-05	0.29726	645168
2.67558e-05	0.29726	1.43236e+06
2.67681e-05	0.29726	2.90496e+06
2.67803e-05	0.29726	815491
2.67926e-05	0.29726	2.18564e+08
2.68049e-05	0.29726	9.21438e+07
2.68172e-05	0.29726	7.88177e+07
2.68295e-05	0.29726	137189
2.68417e-05	0.29726	1.0952e+06
2.6854e-05	0.29726	1.91115e+06
2.68663e-05	0.29726	1.70164e+06
2.68786e-05	0.29726	1.6692e+06
2.68908e-05	0.29726	2.49818e+06
2.69031e-05	0.29726	5.0929e+06
2.69154e-05	0.29726	9.57073e+07
2.69277e-05	0.29726	9.62118e+07
2.69399e-05	0.29726	40861.2
2.69522e-05	0.29726	57111.8
2.69645e-05	0.29726	696911
2.69768e-05	0.29726	775661
2.6989e-05	0.29726	231912
2.70013e-05	0.29726	882836
2.70136e-05	0.29726	6.12481e+06
2.70259e-05	0.29726	1.8127e+06
2.70381e-05	0.29726	6.93683e+07
2.70504e-05	0.29726	2.91965e+07
2.70627e-05	0.29726	10565.9
2.7075e-05	0.29726	18184.2
2.70873e-05	0.29726	203149
2.70995e-05	0.29726	191136
2.71118e-05	0.29726	82397.6
2.71241e-05	0.29726	347471
2.71364e-05	0.29726	1.2418e+06
2.71486e-05	0.29726	62375.8
2.71609e-05	0.29726	1.0171e+07
2.71732e-05	0.29726	1267.18
2.71855e-05	0.29726	2536.97
2.71977e-05	0.29726	4876.72
2.721e-05	0.29726	29150.6
2.72223e-05	0.29726	26486.9
2.72346e-05	0.29726	13733.8
2.72468e-05	0.29726	96219.6
2.72591e-05	0.29726	3.67403
2.72714e-05	0.29726	924381
2.72837e-05	0.29726	703766
2.72959e-05	0.29726	376.741
2.73082e-05	0.29726	340.501
2.73205e-05	0.29726	2910.4
2.73328e-05	0.29726	3894.53
2.7345e-05	0.29726	3564.47
2.73573e-05	0.29726	2433.49
2.73696e-05	0.29726	13179.6
2.73819e-05	0.29726	151.871
2.73941e-05	0.29726	27722.2
2.74064e-05	0.29726	25087.5
2.74187e-05	0.29726	17.6428
2.7431e-05	0.29726	121.35
2.74433e-05	0.29726	140.468
2.74555e-05	0.29726	38.0837
2.74678e-05	0.29726	120.618
2.74801e-05	0.29726	0
2.74924e-05	0.29726	0
