#gamma	N_0	probability

2.63125e-05	0.27317	0.00404785
2.63286e-05	0.27317	0.00641963
2.63446e-05	0.27317	0.00925266
2.63606e-05	0.27317	0.014653
2.63767e-05	0.27317	0.0326118
2.63927e-05	0.27317	0.042669
2.64088e-05	0.27317	0.0478034
2.64248e-05	0.27317	0.13494
2.64408e-05	0.27317	0.0989026
2.64569e-05	0.27317	0.170082
2.64729e-05	0.27317	0.268534
2.64889e-05	0.27317	0.462793
2.6505e-05	0.27317	0.397369
2.6521e-05	0.27317	0.383376
2.65371e-05	0.27317	0.611045
2.65531e-05	0.27317	1.07348
2.65691e-05	0.27317	1.26212
2.65852e-05	0.27317	2.17107
2.66012e-05	0.27317	2.03972
2.66172e-05	0.27317	1.51077
2.66333e-05	0.27317	3.04644
2.66493e-05	0.27317	3.42746
2.66654e-05	0.27317	3.67444
2.66814e-05	0.27317	6.14664
2.66974e-05	0.27317	7.89613
2.67135e-05	0.27317	2.83828
2.67295e-05	0.27317	6.35134
2.67455e-05	0.27317	7.20203
2.67616e-05	0.27317	11.0897
2.67776e-05	0.27317	10.8316
2.67937e-05	0.27317	7.54227
2.68097e-05	0.27317	6.72356
2.68257e-05	0.27317	7.20446
2.68418e-05	0.27317	11.1573
2.68578e-05	0.27317	13.1338
2.68739e-05	0.27317	11.0241
2.68899e-05	0.27317	9.2265
2.69059e-05	0.27317	7.64853
2.6922e-05	0.27317	7.93711
2.6938e-05	0.27317	11.5308
2.6954e-05	0.27317	6.39157
2.69701e-05	0.27317	7.21136
2.69861e-05	0.27317	4.89826
2.70022e-05	0.27317	8.91593
2.70182e-05	0.27317	5.44781
2.70342e-05	0.27317	5.53243
2.70503e-05	0.27317	4.30659
2.70663e-05	0.27317	3.4679
2.70823e-05	0.27317	2.93519
2.70984e-05	0.27317	3.96753
2.71144e-05	0.27317	2.32065
2.71305e-05	0.27317	2.28345
2.71465e-05	0.27317	1.21622
2.71625e-05	0.27317	1.30174
