#n_l	theta_0	probability

1.42591	-0.000272128	8.50486e-20
1.42598	-0.000272128	5.66707e-20
1.42605	-0.000272128	3.53124e-20
1.42612	-0.000272128	1.8383e-20
1.42619	-0.000272128	9.88038e-21
1.42626	-0.000272128	5.71087e-21
1.42633	-0.000272128	2.5176e-21
1.41934	-0.000269824	1.16661e-40
1.41941	-0.000269824	7.63712e-39
1.41948	-0.000269824	1.64219e-37
1.41955	-0.000269824	1.33394e-36
1.41963	-0.000269824	3.50614e-36
1.4197	-0.000269824	1.63286e-35
1.41977	-0.000269824	1.4955e-34
1.41984	-0.000269824	4.07021e-32
1.41991	-0.000269824	1.84536e-31
1.41998	-0.000269824	2.76946e-30
1.42005	-0.000269824	7.25776e-30
1.42012	-0.000269824	2.40973e-29
1.42019	-0.000269824	1.06948e-28
1.42026	-0.000269824	3.13347e-28
1.42033	-0.000269824	2.50133e-27
1.4204	-0.000269824	3.60871e-26
1.42047	-0.000269824	7.04135e-26
1.42054	-0.000269824	1.63403e-25
1.42061	-0.000269824	1.18873e-24
1.42068	-0.000269824	2.87186e-23
1.42075	-0.000269824	2.21473e-21
1.42083	-0.000269824	9.44555e-21
1.4209	-0.000269824	3.3637e-20
1.42097	-0.000269824	7.86761e-20
1.42104	-0.000269824	2.32543e-19
1.42111	-0.000269824	7.04515e-19
1.42118	-0.000269824	2.09095e-18
1.42125	-0.000269824	4.89094e-18
1.42132	-0.000269824	1.12035e-17
1.42139	-0.000269824	2.5014e-17
1.42146	-0.000269824	5.08756e-17
1.42153	-0.000269824	1.22858e-16
1.4216	-0.000269824	2.89503e-16
1.42167	-0.000269824	5.94424e-16
1.42174	-0.000269824	1.51968e-15
1.42181	-0.000269824	3.62645e-15
1.42188	-0.000269824	9.62025e-15
1.42195	-0.000269824	2.45742e-14
1.42202	-0.000269824	6.03055e-14
1.4221	-0.000269824	1.37209e-13
1.42217	-0.000269824	2.93237e-13
1.42224	-0.000269824	5.69036e-13
1.42231	-0.000269824	1.06048e-12
1.42238	-0.000269824	1.87376e-12
1.42245	-0.000269824	3.03577e-12
1.42252	-0.000269824	4.60837e-12
1.42259	-0.000269824	6.80895e-12
1.42266	-0.000269824	9.07338e-12
1.42273	-0.000269824	1.18571e-11
1.4228	-0.000269824	1.45917e-11
1.42287	-0.000269824	1.78933e-11
1.42294	-0.000269824	1.9415e-11
1.42301	-0.000269824	2.1907e-11
1.42308	-0.000269824	2.27666e-11
1.42315	-0.000269824	2.34453e-11
1.42322	-0.000269824	2.29744e-11
1.42329	-0.000269824	2.25382e-11
1.42337	-0.000269824	2.14538e-11
1.42344	-0.000269824	1.83425e-11
1.42351	-0.000269824	1.54511e-11
1.42358	-0.000269824	1.31805e-11
1.42365	-0.000269824	1.04503e-11
1.42372	-0.000269824	8.54732e-12
1.42379	-0.000269824	5.89083e-12
1.42386	-0.000269824	4.34191e-12
1.42393	-0.000269824	3.12642e-12
1.424	-0.000269824	2.01211e-12
1.42407	-0.000269824	1.4403e-12
1.42414	-0.000269824	8.98091e-13
1.42421	-0.000269824	5.33861e-13
